"id_fornecedor","id_rel_residuo","residuo","tipo_residuo","acondicionamento","estado_fisico","tecnologia","classe","categoria"
3468,123708,RETENÇÃO MEDICAMENTOS ,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,B,Não Reciclável
3468,123708,RETENÇÃO MEDICAMENTOS ,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,I,Não Reciclável
3468,130081,BALDES CONTAMINADOS ,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130471,AMPOLA GRAVADA,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,130925,SÍLICA,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130939,SÍLICA Uhlmann 1,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130942,SILÍCA Uhlmann 2,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130944,SILÍCA Uhlmann 3,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130946,SÍLICA BP5,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130948,SÍLICA Litocit,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130951,SÍLICA Traturil,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132058,SONTARA (BP5) ,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132065,PARAMENTAÇÃO (BP5),Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,132065,PARAMENTAÇÃO (BP5),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132067,SONTARA (LITOCIT),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132070,PARAMENTAÇÃO (LITOCIT),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132073,SONTARA (TRATURIL),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132075,SONTARA (UHLMANN),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132076,SONTARA (UHLMANN 1),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132106,PARAMENTAÇÃO (TRATURIL),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132108,PARAMENTAÇÃO (UHLMANN 1),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132109,SONTARA (UHLMANN 2),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132111,PARAMENTAÇÃO (UHLMANN 2),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132114,SONTARA (UHLMANN 3),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132116,PARAMENTAÇÃO (UHLMANN 3),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132118,PARAMENTAÇÃO GERAL (SÓLIDOS),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132119,SONTARA GERAL (SÓLIDOS),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133464,TARUGO BP5,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133464,TARUGO BP5,Resíduo Industrial,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,133467,TARUGO ULHMANN 1,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133467,TARUGO ULHMANN 1,Resíduo Industrial,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,133469,TARUGO ULHMANN 2,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133469,TARUGO ULHMANN 2,Resíduo Industrial,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,133471,TARUGO ULHMANN 3,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133471,TARUGO ULHMANN 3,Resíduo Industrial,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,133474,SACO SEGUNDÁRIO BP5,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133476,SACO SEGUNDÁRIO ULHMANN 1,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133479,SACO SECUNDÁRIO ULHMANN 2,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133481,SACO SECUNDÁRIO ULHMANN 3,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133510,PARAMENTAÇÃO X,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,B,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,B,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
10115,65211,Catalisador Gasto da Unidade 39,Resíduo Industrial,Isotanque,Sólido,Blendagem,II-A,Reciclável
10115,65211,Catalisador Gasto da Unidade 39,Resíduo Industrial,Isotanque,Sólido,Aterro Industrial,II-A,Não Reciclável
10115,65211,Catalisador Gasto da Unidade 39,Resíduo Industrial,Isotanque,Sólido,Blendagem,II-A,Reciclável
10115,65211,Catalisador Gasto da Unidade 39,Resíduo Industrial,Isotanque,Sólido,Aterro Industrial,II-A,Não Reciclável
7659,65115,Catalisador Gasto  DE DESSULFURIZAÇÃO ZnO,Resíduo Industrial,Big-Bags,Sólido,Coprocessamento,I,Reciclável
7659,65211,Catalisador Gasto da Unidade 39,Resíduo Industrial,Isotanque,Sólido,Blendagem,II-A,Reciclável
7659,65211,Catalisador Gasto da Unidade 39,Resíduo Industrial,Isotanque,Sólido,Aterro Industrial,II-A,Não Reciclável
7659,65211,Catalisador Gasto da Unidade 39,Resíduo Industrial,Isotanque,Sólido,Blendagem,II-A,Reciclável
7659,65211,Catalisador Gasto da Unidade 39,Resíduo Industrial,Isotanque,Sólido,Aterro Industrial,II-A,Não Reciclável
7659,93687,Catalisador Gasto da Unidade 6,Resíduo Industrial,Big-Bags,Sólido,Blendagem,II-A,Reciclável
7659,93687,Catalisador Gasto da Unidade 6,Resíduo Industrial,Big-Bags,Sólido,Blendagem,I,Reciclável
6991,65060,Lodo da ETA,Resíduo de ETA,"5",Pastoso,Aterro Industrial,II-A,Reciclável
6991,65060,Lodo da ETA,Resíduo de ETA,"5",Pastoso,Aterro Industrial,II-A,Reciclável
6991,65125,Solo Contaminado com Hidrocarbonetos e deverivados de Petroleo,Sólidos Contaminados,"5",Sólido,Aterro Industrial,I,Não Reciclável
6991,65125,Solo Contaminado com Hidrocarbonetos e deverivados de Petroleo,Sólidos Contaminados,"5",Sólido,Blendagem,I,Não Reciclável
6991,65054,Solo de Dragagem Não Contaminado,Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Não Reciclável
6991,65054,Solo de Dragagem Não Contaminado,Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Não Reciclável
6991,70339,Peneira Molecular,Sólidos Contaminados,Big-Bags,Sólido,Aterro Industrial,I,Não Reciclável
6991,70340,Peneira Molecular,Sólidos Contaminados,Granel,Sólido,Blendagem,I,Não Reciclável
6991,65087, Lodo da Dragagem de Canal,Lodo,Caçamba Poli - 5m³,Pastoso,Aterro Industrial,II-A,Reciclável
6991,72584,IBC,Resíduo Industrial,Caçamba Roll On - 20m³,Sólido,Aterro Industrial,I,Não Reciclável
6991,93687,Catalisador Gasto da Unidade 6,Resíduo Industrial,Big-Bags,Sólido,Blendagem,II-A,Reciclável
6991,93687,Catalisador Gasto da Unidade 6,Resíduo Industrial,Big-Bags,Sólido,Blendagem,I,Reciclável
6991,93693,Catalisador Gasto ,Resíduo Industrial,"1",Sólido,Blendagem,II-A,Reciclável
6991,69061,"Resíduo de Construção Civil (concreto, cimento, britas)",Construção Civil,Granel,Sólido,Aterro Industrial,II-B,Não Reciclável
6991,69061,"Resíduo de Construção Civil (concreto, cimento, britas)",Construção Civil,Granel,Sólido,Reciclagem,II-B,Reciclável
6991,69061,"Resíduo de Construção Civil (concreto, cimento, britas)",Construção Civil,Granel,Sólido,Reúso,II-B,Reciclável
6991,65857,Madeira Não Contaminada,Madeira,Caçamba Roll On - 30m³,Sólido,Tratamento Térmico,II-A,Reciclável
6991,65857,Madeira Não Contaminada,Madeira,Caçamba Roll On - 30m³,Sólido,Beneficiamento,II-A,Reciclável
6991,65167,Borra Oleosa,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Blendagem,I,Reciclável
6991,65167,Borra Oleosa,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Tratamento de Efluentes - ETE,I,Reciclável
6991,65213,"Areia, argila e bauxita Contaminada Hidrocarnobetos e Derivados de Petroleo",Resíduo Industrial,Granel,Sólido,Coprocessamento,I,Reciclável
6991,65213,"Areia, argila e bauxita Contaminada Hidrocarnobetos e Derivados de Petroleo",Resíduo Industrial,Granel,Sólido,Blendagem,I,Reciclável
6991,65057,Resíduo de Construção Civil Não Contaminado,Construção Civil,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Reciclável
6991,65057,Resíduo de Construção Civil Não Contaminado,Construção Civil,Caçamba Poli - 5m³,Sólido,Beneficiamento,II-B,Reciclável
6991,65057,Resíduo de Construção Civil Não Contaminado,Construção Civil,Caçamba Poli - 5m³,Sólido,Reciclagem,II-B,Reciclável
6991,65060,Lodo da ETA,Resíduo de ETA,"5",Pastoso,Aterro Industrial,II-A,Reciclável
6991,65174,Parafina Contaminada,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Coprocessamento,I,Reciclável
6991,65174,Parafina Contaminada,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Blendagem,I,Reciclável
5565,22794,Superabsorber bulk wet,Sólidos Diversos,Caçamba Roll On - 30m³,Pastoso,Blendagem,II-A,Não Reciclável
5565,52373,Agua do teste hidrostático da linha de n-Butanol,Líquidos Diversos,Tanque,Líquido,Tratamento de Água - ETA,II-A,Não Reciclável
5565,57721,SUCATA METÁLICA ,Recicláveis,Caçamba Poli - 5m³,Sólido,Reciclagem,II-B,Reciclável
5565,57721,SUCATA METÁLICA ,Recicláveis,Caçamba Poli - 5m³,Sólido,Reciclagem,II-B,Reciclável
5565,57736,Aço inox,Recicláveis,Caçamba Poli - 7m³,Sólido,Reciclagem,II-B,Reciclável
5565,57736,Aço inox,Recicláveis,Caçamba Poli - 7m³,Sólido,Reciclagem,II-B,Reciclável
5565,22823,Efluente de Caixa de Gordura,Líquidos Diversos,"36",Líquido,Tratamento de Efluentes - ETE,II-A,Não Reciclável
5565,61597,##Superabsorber bulk wet,Sólidos Diversos,"5",Pastoso,Blendagem,II-A,Não Reciclável
5565,64951,Plástico Não Contaminado,Plásticos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-B,Reciclável
5565,64951,Plástico Não Contaminado,Plásticos,Caçamba Poli - 5m³,Sólido,Reciclagem,II-A,Reciclável
5565,64951,Plástico Não Contaminado,Plásticos,Caçamba Poli - 5m³,Sólido,Blendagem,II-A,Reciclável
5565,65045,Papel/Papelão Não Contaminado,Papéis,Caçamba Poli - 5m³,Sólido,Reciclagem,II-A,Reciclável
5565,65045,Papel/Papelão Não Contaminado,Papéis,Caçamba Poli - 5m³,Sólido,Blendagem,II-A,Não Reciclável
5565,65053,Areia Não Contaminada,Sólidos Diversos,Caçamba Roll On - 20m³,Sólido,Aterro Industrial,II-B,Não Reciclável
5565,65053,Areia Não Contaminada,Sólidos Diversos,Caçamba Roll On - 20m³,Sólido,Reciclagem,II-B,Reciclável
5565,65054,Solo de Dragagem Não Contaminado,Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Não Reciclável
5565,65055,Silicato Não Contaminado,Resíduo Industrial,"1",Sólido,Aterro Industrial,II-B,Reciclável
5565,65055,Silicato Não Contaminado,Resíduo Industrial,"1",Sólido,Blendagem,II-B,Reciclável
5565,65056,Silica Gel Não Contaminada,Sólidos Diversos,Bombona 5 Litros,Sólido,Aterro Industrial,II-A,Não Reciclável
5565,65057,Resíduo de Construção Civil Não Contaminado,Construção Civil,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Reciclável
5565,65057,Resíduo de Construção Civil Não Contaminado,Construção Civil,Caçamba Poli - 5m³,Sólido,Beneficiamento,II-B,Reciclável
5565,65057,Resíduo de Construção Civil Não Contaminado,Construção Civil,Caçamba Poli - 5m³,Sólido,Reciclagem,II-B,Reciclável
5565,65058,Resíduos Urbanos e Equiparados,Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Não Reciclável
5565,65059, Refratário não Contaminado,Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Reciclável
5565,65077,Pneus Inservíveis,Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Reciclável
5565,65087, Lodo da Dragagem de Canal,Lodo,Caçamba Poli - 5m³,Pastoso,Aterro Industrial,II-A,Reciclável
5565,65088,Espuma de Puliuretano,Sólidos Diversos,Granel,Sólido,Aterro Industrial,II-A,Reciclável
5565,65088,Espuma de Puliuretano,Sólidos Diversos,Granel,Sólido,Aterro Industrial,I,Não Reciclável
5565,65088,Espuma de Puliuretano,Sólidos Diversos,Granel,Sólido,Blendagem,I,Não Reciclável
5565,65088,Espuma de Puliuretano,Sólidos Diversos,Granel,Sólido,Blendagem,II-A,Reciclável
5565,65090, Lã de Vidro  não contaminada,Vidro,Caçamba Poli - 5m³,Sólido,Coprocessamento,II-A,Reciclável
5565,65093, Catalisador Gasto  HDT/HDS/HIDROGENIZAÇÃO,Resíduo Industrial,Big-Bags,Sólido,Coprocessamento,I,Reciclável
5565,65099, Elementos Filtrantes Não Contaminado,Sólidos Diversos,Big-Bags,Sólido,Aterro Industrial,II-A,Não Reciclável
5565,65115,Catalisador Gasto  DE DESSULFURIZAÇÃO ZnO,Resíduo Industrial,Big-Bags,Sólido,Coprocessamento,I,Reciclável
5565,65123,Óleo Lubrificante Usado,Líquidos Contaminados,Tambor Metálico,Líquido,Rerrefino,I,Reciclável
5565,65124,Sucata Contaminada com Hidrocarbonetos e deverivados de Petroleo,Sólidos Contaminados,Caçamba Poli - 5m³,Sólido,Aterro Industrial,I,Não Reciclável
5565,65145,Biodegradáveis de cozinhas e cantinas,Sólidos Diversos,"30",Sólido,Compostagem,II-A,Reciclável
5565,65145,Biodegradáveis de cozinhas e cantinas,Sólidos Diversos,"30",Sólido,Aterro Industrial,II-A,Não Reciclável
5565,65145,Biodegradáveis de cozinhas e cantinas,Sólidos Diversos,"30",Sólido,Compostagem,II-A,Não Reciclável
5565,65146,Lodo da ETDI,Lodo,Caçamba Poli - 5m³,Pastoso,Aterro Industrial,II-A,Reciclável
5565,65149,Silicato Contaminado com Hidrocarbonetos e deverivados de Petroleo,Resíduo Industrial,Big-Bags,Sólido,Aterro Industrial,I,Não Reciclável
5565,65149,Silicato Contaminado com Hidrocarbonetos e deverivados de Petroleo,Resíduo Industrial,Big-Bags,Sólido,Aterro Industrial,I,Não Reciclável
5565,65151,Resíudo de EPIS de laboratório contaminados com substâncias químicas - Liquido Inflamável,Sólidos Contaminados,Bombona 5 Litros,Sólido,Coprocessamento,I,Não Reciclável
5565,65153,"Resíduos sólidos perigosos  (epis, Papel, plástico, absorventes, madeiras, filtros, vidros) contaminados com hidrocarbonetos e derivados de petroleo",Sólidos Contaminados,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
5565,65153,"Resíduos sólidos perigosos  (epis, Papel, plástico, absorventes, madeiras, filtros, vidros) contaminados com hidrocarbonetos e derivados de petroleo",Sólidos Contaminados,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
5565,65156,"Resíduos sólidos de Construção Civil (concreto, cimento, brita) contaminados com hidrocarbonetos e derivados de petroleo",Construção Civil,Caçamba Poli - 5m³,Sólido,Aterro Industrial,I,Não Reciclável
5565,65157,Resíduo Asfaltico,Resíduo Industrial,Caçamba Poli - 5m³,Sólido,Coprocessamento,I,Não Reciclável
5565,65166,Enxofre Contaminado,Resíduo Industrial,Big-Bags,Sólido,Aterro Industrial,I,Reciclável
5565,65166,Enxofre Contaminado,Resíduo Industrial,Big-Bags,Sólido,Aterro Industrial,I,Reciclável
5565,65167,Borra Oleosa,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Blendagem,I,Reciclável
5565,65167,Borra Oleosa,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Tratamento de Efluentes - ETE,I,Reciclável
5565,65174,Parafina Contaminada,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Coprocessamento,I,Reciclável
5565,65174,Parafina Contaminada,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Blendagem,I,Reciclável
5565,65191,Latas Contaminadas com tinta e solvente de pintura,Embalagem Contaminada,Granel,Sólido,Coprocessamento,I,Reciclável
5565,65191,Latas Contaminadas com tinta e solvente de pintura,Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Não Reciclável
5565,65191,Latas Contaminadas com tinta e solvente de pintura,Embalagem Contaminada,Granel,Sólido,Coprocessamento,I,Reciclável
5565,65191,Latas Contaminadas com tinta e solvente de pintura,Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Não Reciclável
5565,65195,Elementos Filtrantes Contaminado com Hidrocarbonetos e Deverivados de Petroleo,Sólidos Contaminados,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
5565,65195,Elementos Filtrantes Contaminado com Hidrocarbonetos e Deverivados de Petroleo,Sólidos Contaminados,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
5565,65202,Cinza/Fuligem ,Resíduo Industrial,Big-Bags,Sólido,Coprocessamento,I,Reciclável
5565,65203,Embalagens vazia não limpa (Tambores),Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Reciclável
5565,65203,Embalagens vazia não limpa (Tambores),Embalagem Contaminada,Granel,Sólido,Reciclagem,I,Reciclável
5565,65203,Embalagens vazia não limpa (Tambores),Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Reciclável
5565,65203,Embalagens vazia não limpa (Tambores),Embalagem Contaminada,Granel,Sólido,Reciclagem,I,Reciclável
5565,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Reciclável
5565,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Coprocessamento,I,Reciclável
5565,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Reciclagem,II-B,Reciclável
5565,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Reciclável
5565,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Coprocessamento,I,Reciclável
5565,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Reciclagem,II-B,Reciclável
5565,65207,Embalagem vazia não limpa (Big Bag's ),Embalagem Contaminada,Caçamba Poli - 5m³,Sólido,Aterro Industrial,I,Reciclável
5565,65208,Carvão Ativado Não Contaminado,Recicláveis,Granel,Sólido,Aterro Industrial,II-B,Reciclável
5565,65208,Carvão Ativado Não Contaminado,Recicláveis,Granel,Sólido,Aterro Industrial,II-A,Não Reciclável
5565,65208,Carvão Ativado Não Contaminado,Recicláveis,Granel,Sólido,Aterro Industrial,II-B,Reciclável
5565,65208,Carvão Ativado Não Contaminado,Recicláveis,Granel,Sólido,Aterro Industrial,II-A,Não Reciclável
5565,65209,Carvão Ativado Contaminado com Hidrocarbonetos e deverivados de Petroleo,Resíduo Industrial,Big-Bags,Sólido,Aterro Industrial,I,Reciclável
5565,65211,Catalisador Gasto da Unidade 39,Resíduo Industrial,Isotanque,Sólido,Blendagem,II-A,Reciclável
5565,65211,Catalisador Gasto da Unidade 39,Resíduo Industrial,Isotanque,Sólido,Aterro Industrial,II-A,Não Reciclável
5565,65213,"Areia, argila e bauxita Contaminada Hidrocarnobetos e Derivados de Petroleo",Resíduo Industrial,Granel,Sólido,Coprocessamento,I,Reciclável
5565,65213,"Areia, argila e bauxita Contaminada Hidrocarnobetos e Derivados de Petroleo",Resíduo Industrial,Granel,Sólido,Blendagem,I,Reciclável
5565,65214, Soda Gasta,Resíduo Industrial,Tambor,Líquido,Incineração,I,Não Reciclável
5565,65214, Soda Gasta,Resíduo Industrial,Tambor,Líquido,Tratamento de Efluentes - ETE,I,Reciclável
5565,65344,Coque ,Resíduo Industrial,"2",Sólido,Aterro Industrial,I,Não Reciclável
